"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"AntsAlf100-200.nlogo"
"experiment"
"12/10/2024 22:18:27:974 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","population","diffusion-rate","evaporation-rate","[step]","total-food"
"27575","125","27","30","200","70"
"27577","125","27","30","200","54"
"27576","125","27","30","200","72"
"27579","125","27","30","200","43"
"27578","125","27","30","200","67"
"27580","125","27","30","200","39"
"27585","125","27","31","200","57"
"27581","125","27","31","200","72"
"27582","125","27","31","200","81"
"27584","125","27","31","200","41"
"27587","125","27","31","200","50"
"27586","125","27","31","200","66"
"27589","125","27","31","200","35"
"27583","125","27","31","200","66"
"27588","125","27","31","200","65"
"27592","125","27","32","200","68"
"27590","125","27","31","200","79"
"27591","125","27","32","200","49"
"27593","125","27","32","200","45"
"27594","125","27","32","200","45"
"27596","125","27","32","200","49"
"27595","125","27","32","200","59"
"27597","125","27","32","200","54"
"27598","125","27","32","200","61"
"27601","125","27","33","200","45"
"27603","125","27","33","200","43"
"27600","125","27","32","200","57"
"27602","125","27","33","200","43"
"27599","125","27","32","200","55"
"27606","125","27","33","200","35"
"27605","125","27","33","200","49"
"27604","125","27","33","200","57"
"27607","125","27","33","200","50"
"27610","125","27","33","200","49"
"27609","125","27","33","200","46"
"27608","125","27","33","200","40"
"27611","125","27","34","200","58"
"27613","125","27","34","200","38"
"27615","125","27","34","200","70"
"27612","125","27","34","200","54"
"27616","125","27","34","200","36"
"27614","125","27","34","200","47"
"27620","125","27","34","200","48"
"27617","125","27","34","200","53"
"27618","125","27","34","200","47"
"27619","125","27","34","200","59"
"27621","125","27","35","200","57"
"27624","125","27","35","200","55"
"27623","125","27","35","200","39"
"27625","125","27","35","200","37"
"27626","125","27","35","200","39"
"27622","125","27","35","200","66"
"27627","125","27","35","200","38"
"27628","125","27","35","200","62"
"27629","125","27","35","200","42"
"27631","125","27","36","200","58"
"27633","125","27","36","200","40"
"27630","125","27","35","200","35"
"27632","125","27","36","200","63"
"27638","125","27","36","200","63"
"27634","125","27","36","200","41"
"27635","125","27","36","200","42"
"27637","125","27","36","200","32"
"27636","125","27","36","200","39"
"27639","125","27","36","200","42"
"27640","125","27","36","200","40"
"27641","125","27","37","200","42"
"27643","125","27","37","200","43"
"27644","125","27","37","200","58"
"27645","125","27","37","200","31"
"27642","125","27","37","200","65"
"27646","125","27","37","200","42"
"27647","125","27","37","200","38"
"27649","125","27","37","200","72"
"27648","125","27","37","200","46"
"27650","125","27","37","200","38"
"27651","125","27","38","200","44"
"27652","125","27","38","200","49"
"27653","125","27","38","200","39"
"27655","125","27","38","200","50"
"27654","125","27","38","200","54"
"27659","125","27","38","200","32"
"27656","125","27","38","200","66"
"27658","125","27","38","200","39"
"27657","125","27","38","200","40"
"27660","125","27","38","200","46"
"27662","125","27","39","200","55"
"27663","125","27","39","200","45"
"27661","125","27","39","200","52"
"27666","125","27","39","200","39"
"27664","125","27","39","200","40"
"27665","125","27","39","200","43"
"27667","125","27","39","200","44"
"27668","125","27","39","200","48"
"27672","125","27","40","200","39"
"27669","125","27","39","200","46"
"27674","125","27","40","200","37"
"27670","125","27","39","200","54"
"27676","125","27","40","200","35"
"27673","125","27","40","200","45"
"27675","125","27","40","200","49"
"27671","125","27","40","200","52"
"27677","125","27","40","200","41"
"27678","125","27","40","200","37"
"27680","125","27","40","200","49"
"27681","125","27","41","200","33"
"27679","125","27","40","200","46"
"27682","125","27","41","200","39"
"27685","125","27","41","200","48"
"27684","125","27","41","200","36"
"27683","125","27","41","200","54"
"27687","125","27","41","200","52"
"27686","125","27","41","200","39"
"27689","125","27","41","200","43"
"27693","125","27","42","200","43"
"27688","125","27","41","200","49"
"27690","125","27","41","200","51"
"27691","125","27","42","200","39"
"27694","125","27","42","200","36"
"27692","125","27","42","200","33"
"27695","125","27","42","200","41"
"27696","125","27","42","200","32"
"27699","125","27","42","200","43"
"27698","125","27","42","200","48"
"27702","125","27","43","200","41"
"27697","125","27","42","200","63"
"27704","125","27","43","200","41"
"27705","125","27","43","200","36"
"27700","125","27","42","200","52"
"27701","125","27","43","200","52"
"27709","125","27","43","200","40"
"27703","125","27","43","200","42"
"27706","125","27","43","200","36"
"27707","125","27","43","200","46"
"27708","125","27","43","200","34"
"27711","125","27","44","200","38"
"27710","125","27","43","200","52"
"27713","125","27","44","200","63"
"27712","125","27","44","200","47"
"27717","125","27","44","200","51"
"27715","125","27","44","200","38"
"27718","125","27","44","200","37"
"27721","125","27","45","200","39"
"27714","125","27","44","200","45"
"27719","125","27","44","200","40"
"27720","125","27","44","200","30"
"27722","125","27","45","200","40"
"27716","125","27","44","200","48"
"27726","125","27","45","200","49"
"27723","125","27","45","200","43"
"27724","125","27","45","200","42"
"27725","125","27","45","200","37"
"27727","125","27","45","200","32"
"27728","125","27","45","200","48"
"27730","125","27","45","200","47"
"27732","125","27","46","200","40"
"27733","125","27","46","200","43"
"27731","125","27","46","200","37"
"27729","125","27","45","200","39"
"27739","125","27","46","200","41"
"27734","125","27","46","200","39"
"27735","125","27","46","200","47"
"27736","125","27","46","200","47"
"27737","125","27","46","200","33"
"27740","125","27","46","200","41"
"27741","125","27","47","200","36"
"27742","125","27","47","200","38"
"27738","125","27","46","200","45"
"27743","125","27","47","200","38"
"27744","125","27","47","200","45"
"27745","125","27","47","200","36"
"27746","125","27","47","200","46"
"27747","125","27","47","200","49"
"27748","125","27","47","200","44"
"27749","125","27","47","200","38"
"27750","125","27","47","200","48"
"27752","125","27","48","200","46"
"27754","125","27","48","200","42"
"27755","125","27","48","200","39"
"27751","125","27","48","200","40"
"27753","125","27","48","200","48"
"27756","125","27","48","200","52"
"27757","125","27","48","200","31"
"27758","125","27","48","200","51"
"27760","125","27","48","200","45"
"27763","125","27","49","200","40"
"27762","125","27","49","200","40"
"27761","125","27","49","200","42"
"27764","125","27","49","200","35"
"27759","125","27","48","200","46"
"27766","125","27","49","200","47"
"27765","125","27","49","200","44"
"27767","125","27","49","200","38"
"27768","125","27","49","200","42"
"27769","125","27","49","200","37"
"27771","125","27","50","200","43"
"27772","125","27","50","200","36"
"27770","125","27","49","200","37"
"27773","125","27","50","200","43"
"27775","125","27","50","200","48"
"27776","125","27","50","200","29"
"27777","125","27","50","200","50"
"27778","125","27","50","200","43"
"27779","125","27","50","200","37"
"27774","125","27","50","200","47"
"27781","125","27","51","200","59"
"27780","125","27","50","200","51"
"27782","125","27","51","200","43"
"27783","125","27","51","200","44"
"27784","125","27","51","200","34"
"27785","125","27","51","200","43"
"27787","125","27","51","200","45"
"27786","125","27","51","200","36"
"27788","125","27","51","200","46"
"27789","125","27","51","200","35"
"27791","125","27","52","200","36"
"27792","125","27","52","200","45"
"27790","125","27","51","200","46"
"27793","125","27","52","200","44"
"27794","125","27","52","200","42"
"27796","125","27","52","200","38"
"27795","125","27","52","200","51"
"27797","125","27","52","200","48"
"27798","125","27","52","200","48"
"27806","125","27","53","200","42"
"27807","125","27","53","200","45"
"27809","125","27","53","200","40"
"27799","125","27","52","200","48"
"27808","125","27","53","200","46"
"27800","125","27","52","200","31"
"27801","125","27","53","200","53"
"27802","125","27","53","200","47"
"27803","125","27","53","200","49"
"27805","125","27","53","200","43"
"27804","125","27","53","200","41"
"27810","125","27","53","200","44"
"27811","125","27","54","200","42"
"27814","125","27","54","200","35"
"27813","125","27","54","200","46"
"27812","125","27","54","200","50"
"27815","125","27","54","200","49"
"27816","125","27","54","200","37"
"27817","125","27","54","200","38"
"27819","125","27","54","200","43"
"27820","125","27","54","200","48"
"27818","125","27","54","200","34"
"27821","125","27","55","200","46"
"27822","125","27","55","200","38"
"27823","125","27","55","200","46"
"27824","125","27","55","200","42"
"27825","125","27","55","200","44"
"27826","125","27","55","200","27"
"27827","125","27","55","200","41"
"27831","125","27","56","200","47"
"27832","125","27","56","200","44"
"27828","125","27","55","200","51"
"27833","125","27","56","200","41"
"27834","125","27","56","200","51"
"27829","125","27","55","200","39"
"27830","125","27","55","200","51"
"27837","125","27","56","200","48"
"27835","125","27","56","200","42"
"27838","125","27","56","200","43"
"27836","125","27","56","200","47"
"27840","125","27","56","200","46"
"27843","125","27","57","200","49"
"27839","125","27","56","200","50"
"27842","125","27","57","200","41"
"27841","125","27","57","200","44"
"27844","125","27","57","200","48"
"27845","125","27","57","200","38"
"27847","125","27","57","200","38"
"27848","125","27","57","200","29"
"27846","125","27","57","200","56"
"27849","125","27","57","200","41"
"27856","125","27","58","200","44"
"27858","125","27","58","200","40"
"27853","125","27","58","200","35"
"27851","125","27","58","200","48"
"27852","125","27","58","200","36"
"27855","125","27","58","200","36"
"27854","125","27","58","200","33"
"27850","125","27","57","200","50"
"27857","125","27","58","200","38"
"27859","125","27","58","200","47"
"27861","125","27","59","200","48"
"27860","125","27","58","200","46"
"27862","125","27","59","200","54"
"27863","125","27","59","200","46"
"27864","125","27","59","200","48"
"27866","125","27","59","200","38"
"27867","125","27","59","200","46"
"27865","125","27","59","200","44"
"27868","125","27","59","200","40"
"27869","125","27","59","200","46"
"27870","125","27","59","200","46"
"27871","125","27","60","200","47"
"27872","125","27","60","200","45"
"27874","125","27","60","200","57"
"27873","125","27","60","200","45"
"27875","125","27","60","200","39"
"27877","125","27","60","200","42"
"27876","125","27","60","200","45"
"27878","125","27","60","200","51"
"27879","125","27","60","200","51"
"27881","125","27","61","200","46"
"27880","125","27","60","200","44"
"27882","125","27","61","200","47"
"27884","125","27","61","200","48"
"27885","125","27","61","200","45"
"27886","125","27","61","200","50"
"27887","125","27","61","200","47"
"27883","125","27","61","200","55"
"27888","125","27","61","200","52"
"27893","125","27","62","200","51"
"27892","125","27","62","200","48"
"27889","125","27","61","200","37"
"27891","125","27","62","200","45"
"27894","125","27","62","200","36"
"27890","125","27","61","200","38"
"27895","125","27","62","200","38"
"27896","125","27","62","200","56"
"27898","125","27","62","200","39"
"27897","125","27","62","200","49"
"27899","125","27","62","200","46"
"27905","125","27","63","200","36"
"27906","125","27","63","200","42"
